ts,GPP_DT_VUT_REF,ndvi,nirv,month,hue,TIMESTAMP,PPFD_IN,PPFD_IN_QC,NEE_VUT_REF,NEE_VUT_REF_QC,year,day
2009-06-01,8.303,0.910,0.428,6,0,20090601,656.274,1.000,-3.514,1.000,2009,1
2009-06-02,8.933,0.910,0.428,6,0,20090602,651.683,1.000,-4.453,1.000,2009,2
2009-06-03,4.089,0.909,0.430,6,0,20090603,128.973,1.000,1.152,0.958,2009,3
2009-06-04,11.374,0.909,0.431,6,0,20090604,612.592,1.000,-9.711,1.000,2009,4
2009-06-05,11.281,0.909,0.431,6,0,20090605,757.188,1.000,-6.162,1.000,2009,5
2009-06-06,11.246,0.908,0.431,6,0,20090606,602.533,1.000,-5.001,0.917,2009,6
2009-06-07,13.136,0.908,0.431,6,0,20090607,578.761,1.000,-6.570,0.917,2009,7
2009-06-08,13.070,0.908,0.428,6,0,20090608,420.142,1.000,-6.346,0.875,2009,8
2009-06-09,15.129,0.908,0.424,6,0,20090609,667.359,1.000,-6.244,0.958,2009,9
2009-06-10,12.232,0.899,0.427,6,0,20090610,365.704,1.000,-5.504,0.958,2009,10
2009-06-11,11.961,0.899,0.427,6,0,20090611,367.075,1.000,-6.262,0.875,2009,11
2009-06-12,9.919,0.904,0.424,6,0,20090612,258.623,1.000,-4.824,0.875,2009,12
2009-06-13,14.954,0.902,0.424,6,0,20090613,563.314,1.000,-9.110,1.000,2009,13
2009-06-14,14.137,0.902,0.414,6,0,20090614,548.534,1.000,-7.110,0.958,2009,14
2009-06-15,14.301,0.911,0.423,6,0,20090615,395.963,1.000,-7.434,0.917,2009,15
2009-06-16,7.530,0.913,0.425,6,0,20090616,171.367,1.000,-0.430,0.833,2009,16
2009-06-17,15.279,0.919,0.426,6,0,20090617,624.787,1.000,-6.500,0.875,2009,17
2009-06-18,9.929,0.919,0.426,6,0,20090618,426.729,0.917,-3.216,0.750,2009,18
2009-06-19,13.415,0.917,0.426,6,0,20090619,652.986,1.000,-4.992,0.833,2009,19
2009-06-20,13.522,0.915,0.421,6,0,20090620,733.633,1.000,-5.287,0.875,2009,20
2009-06-21,9.812,0.910,0.419,6,0,20090621,394.405,1.000,-3.405,0.667,2009,21
2009-06-22,10.370,0.913,0.435,6,0,20090622,551.301,0.958,-4.125,0.958,2009,22
2009-06-23,12.423,0.913,0.435,6,0,20090623,715.572,1.000,-5.810,1.000,2009,23
2009-06-24,11.924,0.915,0.436,6,0,20090624,690.987,1.000,-5.440,1.000,2009,24
2009-06-25,10.983,0.915,0.436,6,0,20090625,644.951,1.000,-5.615,1.000,2009,25
2009-06-26,10.903,0.915,0.438,6,0,20090626,651.144,1.000,-7.190,0.667,2009,26
2009-06-27,10.206,0.915,0.438,6,0,20090627,703.214,1.000,-7.276,0.917,2009,27
2009-06-28,11.531,0.913,0.441,6,0,20090628,726.020,1.000,-6.507,0.875,2009,28
2009-06-29,13.434,0.913,0.440,6,0,20090629,668.665,1.000,-5.038,1.000,2009,29
2009-06-30,16.152,0.916,0.441,6,0,20090630,577.726,1.000,-7.250,0.958,2009,30
2009-07-01,11.614,0.920,0.437,7,0,20090701,284.015,1.000,-4.940,1.000,2009,1
2009-07-02,13.651,0.922,0.437,7,0,20090702,355.222,1.000,-6.197,0.792,2009,2
2009-07-03,17.895,0.922,0.437,7,0,20090703,592.059,1.000,-6.285,0.667,2009,3
2009-07-04,5.083,0.922,0.437,7,0,20090704,99.979,1.000,2.907,0.625,2009,4
2009-07-05,10.681,0.918,0.427,7,0,20090705,260.323,1.000,-3.349,0.750,2009,5
2009-07-06,16.477,0.921,0.426,7,0,20090706,639.837,1.000,-8.229,0.375,2009,6
2009-07-07,16.453,0.933,0.432,7,0,20090707,699.740,1.000,-7.657,0.333,2009,7
2009-07-08,12.317,0.916,0.424,7,0,20090708,540.547,1.000,-4.691,0.583,2009,8
2009-07-09,9.382,0.918,0.424,7,0,20090709,383.999,1.000,-3.621,0.875,2009,9
2009-07-10,11.384,0.917,0.423,7,0,20090710,496.347,1.000,-6.224,0.917,2009,10
2009-07-11,6.479,0.917,0.422,7,0,20090711,220.421,1.000,-1.423,1.000,2009,11
2009-07-12,12.749,0.917,0.422,7,0,20090712,549.977,1.000,-6.528,0.792,2009,12
2009-07-13,16.195,0.917,0.421,7,0,20090713,707.525,1.000,-7.945,0.750,2009,13
2009-07-14,15.499,0.917,0.421,7,0,20090714,656.369,1.000,-8.666,0.875,2009,14
2009-07-15,7.539,0.917,0.421,7,0,20090715,304.075,0.958,-2.270,0.958,2009,15
2009-07-16,13.591,0.912,0.413,7,0,20090716,673.496,1.000,-8.286,0.917,2009,16
2009-07-17,14.681,0.914,0.417,7,0,20090717,557.016,1.000,-7.311,0.875,2009,17
2009-07-18,14.332,0.914,0.417,7,0,20090718,358.119,1.000,-7.109,1.000,2009,18
2009-07-19,13.813,0.914,0.416,7,0,20090719,321.039,1.000,-4.628,0.875,2009,19
2009-07-20,17.774,0.913,0.418,7,0,20090720,580.989,1.000,-7.722,0.625,2009,20
2009-07-21,15.272,0.917,0.424,7,0,20090721,605.183,1.000,-8.112,0.917,2009,21
2009-07-22,2.785,0.917,0.424,7,0,20090722,82.408,0.958,2.925,0.500,2009,22
2009-07-23,10.926,0.898,0.400,7,0,20090723,408.968,1.000,-5.733,0.500,2009,23
2009-07-24,12.009,0.914,0.404,7,0,20090724,623.667,1.000,-7.153,0.833,2009,24
2009-07-25,8.424,0.914,0.396,7,0,20090725,421.320,1.000,-3.307,0.667,2009,25
2009-07-26,11.789,0.914,0.395,7,0,20090726,597.345,1.000,-6.082,0.625,2009,26
2009-07-27,12.226,0.914,0.394,7,0,20090727,607.365,1.000,-7.172,0.792,2009,27
2009-07-28,12.411,0.914,0.392,7,0,20090728,596.933,1.000,-5.462,0.917,2009,28
2009-07-29,10.828,0.914,0.393,7,0,20090729,377.921,1.000,-3.766,0.958,2009,29
2009-07-30,9.137,0.914,0.391,7,0,20090730,273.847,1.000,-1.742,0.958,2009,30
2009-07-31,14.916,0.914,0.391,7,0,20090731,665.732,1.000,-6.631,0.958,2009,31
2009-08-01,12.511,0.915,0.389,8,0,20090801,515.047,1.000,-4.590,0.958,2009,1
2009-08-02,13.809,0.914,0.382,8,0,20090802,653.614,1.000,-6.329,0.917,2009,2
2009-08-03,12.209,0.914,0.382,8,0,20090803,586.137,1.000,-4.830,0.792,2009,3
2009-08-04,4.425,0.915,0.380,8,0,20090804,-9999.000,0.000,-1.450,0.667,2009,4
2009-08-05,9.805,0.916,0.373,8,0,20090805,-9999.000,-9999.000,-3.643,0.375,2009,5
2009-08-06,12.092,0.921,0.379,8,0,20090806,599.525,1.000,-5.552,0.958,2009,6
2009-08-07,11.176,0.921,0.378,8,0,20090807,487.282,1.000,-5.894,0.958,2009,7
2009-08-08,12.404,0.924,0.386,8,0,20090808,576.032,1.000,-5.725,1.000,2009,8
2009-08-09,12.833,0.924,0.386,8,0,20090809,632.350,1.000,-6.144,0.958,2009,9
2009-08-10,10.117,0.929,0.389,8,0,20090810,483.869,1.000,-4.085,0.875,2009,10
2009-08-11,9.162,0.928,0.388,8,0,20090811,502.785,1.000,-5.528,0.833,2009,11
2009-08-12,8.224,0.929,0.387,8,0,20090812,612.780,1.000,-5.705,0.708,2009,12
2009-08-13,7.264,0.929,0.387,8,0,20090813,560.277,1.000,-5.889,0.708,2009,13
2009-08-14,8.560,0.929,0.382,8,0,20090814,634.907,1.000,-6.281,0.875,2009,14
2009-08-15,8.417,0.929,0.381,8,0,20090815,521.738,1.000,-5.190,0.792,2009,15
2009-08-16,9.630,0.928,0.380,8,0,20090816,553.509,1.000,-4.912,0.958,2009,16
2009-08-17,9.823,0.927,0.373,8,0,20090817,513.565,1.000,-6.033,0.958,2009,17
2009-08-18,9.691,0.927,0.372,8,0,20090818,484.510,1.000,-5.179,0.833,2009,18
2009-08-19,9.666,0.927,0.371,8,0,20090819,405.246,1.000,-4.064,1.000,2009,19
2009-08-20,13.157,0.929,0.373,8,0,20090820,512.396,1.000,-4.405,1.000,2009,20
2009-08-21,14.249,0.929,0.372,8,0,20090821,492.566,1.000,-3.950,0.750,2009,21
2009-08-22,11.505,0.918,0.350,8,0,20090822,316.056,1.000,-4.289,0.792,2009,22
2009-08-23,11.398,0.918,0.350,8,0,20090823,312.383,1.000,-3.738,0.917,2009,23
2009-08-24,14.028,0.915,0.344,8,0,20090824,568.350,1.000,-5.621,0.750,2009,24
2009-08-25,13.044,0.914,0.343,8,0,20090825,618.651,1.000,-6.114,0.708,2009,25
2009-08-26,11.718,0.915,0.342,8,0,20090826,563.874,1.000,-4.432,0.667,2009,26
2009-08-27,10.977,0.913,0.340,8,0,20090827,526.034,1.000,-5.567,0.417,2009,27
2009-08-28,9.077,0.912,0.339,8,0,20090828,277.998,1.000,0.195,0.417,2009,28
2009-08-29,13.098,0.913,0.338,8,0,20090829,507.462,1.000,-3.459,0.833,2009,29
2009-08-30,12.237,0.912,0.337,8,0,20090830,444.944,1.000,-3.162,0.667,2009,30
2009-08-31,12.326,0.913,0.336,8,0,20090831,545.282,1.000,-3.556,0.792,2009,31
2009-09-01,10.850,0.912,0.334,9,0,20090901,607.808,1.000,-3.296,0.833,2009,1
2009-09-02,10.649,0.910,0.331,9,0,20090902,556.240,1.000,-3.961,0.583,2009,2
2009-09-03,9.482,0.909,0.330,9,0,20090903,366.674,1.000,-2.468,0.417,2009,3
2009-09-04,11.497,0.901,0.324,9,0,20090904,460.022,1.000,-3.558,0.458,2009,4
2009-09-05,12.228,0.899,0.320,9,0,20090905,441.692,1.000,-3.992,0.542,2009,5
2009-09-06,8.646,0.899,0.313,9,0,20090906,316.579,1.000,0.023,0.250,2009,6
2009-09-07,10.214,0.899,0.312,9,0,20090907,337.827,1.000,-0.818,0.083,2009,7
2009-09-08,8.544,0.899,0.311,9,0,20090908,233.358,1.000,-0.634,0.042,2009,8
2009-09-09,13.284,0.896,0.305,9,0,20090909,542.899,1.000,-3.971,0.417,2009,9
2009-09-10,13.438,0.896,0.304,9,0,20090910,498.124,1.000,-5.289,0.875,2009,10
2009-09-11,13.264,0.896,0.304,9,0,20090911,517.636,1.000,-4.737,0.917,2009,11
2009-09-12,11.634,0.892,0.299,9,0,20090912,499.441,1.000,-4.099,0.917,2009,12
2009-09-13,9.245,0.892,0.298,9,0,20090913,557.834,1.000,-3.188,0.833,2009,13
2009-09-14,7.656,0.892,0.298,9,0,20090914,550.613,1.000,-3.900,0.750,2009,14
2009-09-15,6.611,0.892,0.297,9,0,20090915,495.151,1.000,-4.549,0.625,2009,15
2009-09-16,6.723,0.893,0.296,9,0,20090916,506.639,1.000,-4.164,0.833,2009,16
2009-09-17,7.412,0.893,0.296,9,0,20090917,539.210,1.000,-3.513,0.583,2009,17
2009-09-18,7.449,0.892,0.275,9,0,20090918,531.596,1.000,-2.510,0.708,2009,18
2009-09-19,8.424,0.892,0.274,9,0,20090919,466.173,1.000,-4.019,0.750,2009,19
2009-09-20,2.773,0.893,0.269,9,0,20090920,105.352,0.958,2.471,0.958,2009,20
2009-09-21,6.201,0.891,0.262,9,0,20090921,298.547,1.000,-0.255,0.917,2009,21
2009-09-22,6.551,0.886,0.253,9,0,20090922,265.817,1.000,-0.201,1.000,2009,22
2009-09-23,6.345,0.886,0.251,9,0,20090923,210.347,1.000,0.338,1.000,2009,23
2009-09-24,2.421,0.886,0.250,9,0,20090924,44.679,1.000,4.922,1.000,2009,24
2009-09-25,3.845,0.880,0.239,9,0,20090925,71.148,1.000,3.717,0.833,2009,25
2009-09-26,7.407,0.880,0.221,9,0,20090926,319.990,1.000,-1.115,0.875,2009,26
2009-09-27,6.863,0.869,0.226,9,0,20090927,323.854,1.000,-3.026,1.000,2009,27
2009-09-28,7.316,0.869,0.226,9,0,20090928,441.632,1.000,-4.134,1.000,2009,28
2009-09-29,5.183,0.857,0.204,9,0,20090929,261.299,1.000,-2.621,0.958,2009,29
2009-09-30,5.594,0.857,0.203,9,0,20090930,255.932,1.000,-2.693,1.000,2009,30
2009-10-01,4.946,0.856,0.203,10,0,20091001,178.477,1.000,-0.981,1.000,2009,1
2009-10-02,6.180,0.848,0.203,10,0,20091002,343.969,1.000,-3.191,1.000,2009,2
2009-10-03,4.382,0.863,0.226,10,0,20091003,176.928,1.000,-0.949,1.000,2009,3
2009-10-04,6.073,0.864,0.252,10,0,20091004,418.614,1.000,-3.124,1.000,2009,4
2009-10-05,5.932,0.864,0.251,10,0,20091005,467.414,1.000,-3.649,0.875,2009,5
2009-10-06,1.341,0.861,0.247,10,0,20091006,57.646,1.000,2.245,1.000,2009,6
2009-10-07,5.556,0.861,0.246,10,0,20091007,381.421,1.000,-3.078,0.958,2009,7
2009-10-08,1.638,0.860,0.245,10,0,20091008,81.528,1.000,1.539,1.000,2009,8
2009-10-09,1.032,0.859,0.244,10,0,20091009,53.915,1.000,2.767,1.000,2009,9
2009-10-10,3.723,0.858,0.243,10,0,20091010,416.497,1.000,-1.728,0.875,2009,10
2009-10-11,3.297,0.783,0.215,10,0,20091011,426.031,1.000,-2.306,0.958,2009,11
2009-10-12,2.654,0.779,0.213,10,0,20091012,279.827,1.000,-0.871,0.708,2009,12
2009-10-13,2.412,0.766,0.208,10,0,20091013,169.673,1.000,0.049,1.000,2009,13
2009-10-14,1.577,0.764,0.207,10,0,20091014,103.162,1.000,0.146,1.000,2009,14
2009-10-15,0.969,0.774,0.210,10,0,20091015,56.456,1.000,0.815,1.000,2009,15
2009-10-16,1.251,0.737,0.188,10,0,20091016,81.348,1.000,0.516,1.000,2009,16
2009-10-17,2.044,0.736,0.187,10,0,20091017,239.642,1.000,-0.200,1.000,2009,17
2009-10-18,2.065,0.688,0.168,10,0,20091018,345.202,1.000,0.143,0.958,2009,18
2009-10-19,1.727,0.688,0.167,10,0,20091019,395.978,1.000,0.663,1.000,2009,19
2009-10-20,1.698,0.663,0.154,10,0,20091020,373.805,1.000,1.191,0.958,2009,20
2009-10-21,1.906,0.660,0.152,10,0,20091021,297.959,1.000,1.795,0.917,2009,21
2009-10-22,1.234,0.656,0.150,10,0,20091022,172.660,1.000,2.488,0.958,2009,22
2009-10-23,0.641,0.652,0.148,10,0,20091023,127.864,1.000,3.655,1.000,2009,23
2009-10-24,0.463,0.583,0.117,10,0,20091024,233.422,1.000,2.039,0.958,2009,24
2009-10-25,0.115,0.574,0.110,10,0,20091025,291.106,1.000,2.205,1.000,2009,25
2009-10-26,0.000,0.567,0.107,10,0,20091026,349.275,1.000,2.921,0.958,2009,26
2009-10-27,0.000,0.511,0.081,10,0,20091027,56.749,1.000,2.597,1.000,2009,27
2009-10-28,0.000,0.479,0.069,10,0,20091028,88.675,1.000,2.446,0.875,2009,28
2009-10-29,0.000,0.477,0.068,10,0,20091029,222.380,1.000,2.873,0.917,2009,29
2009-10-30,0.000,0.475,0.068,10,0,20091030,49.618,1.000,3.820,1.000,2009,30
2009-10-31,0.000,0.478,0.076,10,0,20091031,252.127,1.000,2.381,0.958,2009,31
2009-11-01,0.000,0.468,0.066,11,0,20091101,360.103,1.000,2.256,0.917,2009,1
2009-11-02,0.000,0.472,0.074,11,0,20091102,306.168,1.000,2.174,0.917,2009,2
2009-11-03,0.000,0.462,0.061,11,0,20091103,349.874,1.000,2.184,0.833,2009,3
2009-11-04,0.000,0.467,0.068,11,0,20091104,258.137,1.000,1.758,0.917,2009,4
2009-11-05,0.000,0.463,0.061,11,0,20091105,332.653,1.000,2.173,1.000,2009,5
2009-11-06,0.000,0.463,0.061,11,0,20091106,251.033,1.000,2.233,0.875,2009,6
2009-11-07,0.000,0.467,0.068,11,0,20091107,313.562,1.000,1.651,1.000,2009,7
2009-11-08,0.000,0.463,0.061,11,0,20091108,317.084,1.000,2.028,1.000,2009,8
2009-11-09,0.000,0.466,0.061,11,0,20091109,144.039,1.000,1.855,0.958,2009,9
2009-11-10,0.000,0.464,0.060,11,0,20091110,188.802,1.000,1.567,1.000,2009,10
2009-11-11,0.000,0.469,0.069,11,0,20091111,316.582,1.000,1.227,1.000,2009,11
2009-11-12,0.000,0.470,0.068,11,0,20091112,310.587,1.000,1.352,0.792,2009,12
2009-11-13,0.000,0.462,0.068,11,0,20091113,245.490,1.000,1.908,1.000,2009,13
2009-11-14,0.000,0.462,0.068,11,0,20091114,184.364,1.000,1.829,1.000,2009,14
2009-11-15,0.000,0.463,0.067,11,0,20091115,137.287,1.000,1.047,0.917,2009,15
2009-11-16,0.000,0.463,0.066,11,0,20091116,65.884,1.000,0.846,1.000,2009,16
2009-11-17,0.000,0.463,0.066,11,0,20091117,31.116,1.000,1.209,1.000,2009,17
2009-11-18,0.000,0.463,0.066,11,0,20091118,125.851,1.000,1.784,1.000,2009,18
2009-11-19,0.000,0.464,0.066,11,0,20091119,56.316,1.000,1.722,1.000,2009,19
2009-11-20,0.000,0.455,0.062,11,0,20091120,244.118,1.000,1.868,0.792,2009,20
2009-11-21,0.000,0.455,0.061,11,0,20091121,258.398,1.000,1.700,0.792,2009,21
2009-11-22,0.000,0.455,0.061,11,0,20091122,229.979,1.000,1.830,0.958,2009,22
2009-11-23,0.000,0.454,0.061,11,0,20091123,175.402,1.000,1.846,0.875,2009,23
2009-11-24,0.000,0.454,0.061,11,0,20091124,60.848,1.000,2.230,1.000,2009,24
2009-11-25,0.000,0.454,0.060,11,0,20091125,61.452,1.000,1.394,1.000,2009,25
2009-11-26,0.000,0.454,0.060,11,0,20091126,40.353,1.000,1.213,1.000,2009,26
2009-11-27,0.000,0.455,0.060,11,0,20091127,217.427,1.000,1.169,1.000,2009,27
2009-11-28,0.000,0.453,0.060,11,0,20091128,267.624,1.000,1.680,1.000,2009,28
2009-11-29,0.000,0.453,0.060,11,0,20091129,73.078,1.000,1.664,1.000,2009,29
2009-11-30,0.000,0.454,0.059,11,0,20091130,107.568,1.000,1.533,1.000,2009,30
2009-12-01,0.000,0.454,0.059,12,0,20091201,259.221,1.000,2.190,1.000,2009,1
2009-12-02,0.000,0.454,0.059,12,0,20091202,29.443,1.000,1.178,1.000,2009,2
2009-12-03,0.000,0.451,0.060,12,0,20091203,53.709,1.000,1.138,1.000,2009,3
2009-12-04,0.000,0.448,0.059,12,0,20091204,234.055,1.000,0.966,1.000,2009,4
2009-12-05,0.000,0.446,0.059,12,0,20091205,235.488,1.000,1.114,1.000,2009,5
2009-12-06,0.000,0.445,0.059,12,0,20091206,161.155,1.000,0.956,1.000,2009,6
2009-12-07,0.000,0.444,0.059,12,0,20091207,48.638,1.000,1.152,1.000,2009,7
2009-12-08,0.000,0.446,0.059,12,0,20091208,30.655,1.000,0.953,1.000,2009,8
2009-12-09,0.000,0.445,0.059,12,0,20091209,45.854,1.000,-0.194,1.000,2009,9
2009-12-10,0.000,0.445,0.059,12,0,20091210,211.979,1.000,0.147,1.000,2009,10
2009-12-11,0.000,0.444,0.059,12,0,20091211,243.410,1.000,0.835,1.000,2009,11
2009-12-12,0.000,0.444,0.059,12,0,20091212,161.014,1.000,0.888,1.000,2009,12
2009-12-13,0.000,0.442,0.058,12,0,20091213,41.939,1.000,0.718,1.000,2009,13
2009-12-14,0.000,0.442,0.058,12,0,20091214,146.934,1.000,1.110,1.000,2009,14
2009-12-15,0.000,0.442,0.058,12,0,20091215,41.431,1.000,0.567,1.000,2009,15
2009-12-16,0.000,0.442,0.058,12,0,20091216,251.373,1.000,0.677,0.958,2009,16
2009-12-17,0.000,0.442,0.058,12,0,20091217,216.726,1.000,1.365,1.000,2009,17
2009-12-18,0.000,0.442,0.058,12,0,20091218,110.287,1.000,1.083,1.000,2009,18
2009-12-19,0.000,0.440,0.057,12,0,20091219,58.823,1.000,0.978,1.000,2009,19
2009-12-20,0.000,0.449,0.056,12,0,20091220,49.561,1.000,0.775,1.000,2009,20
2009-12-21,0.000,0.449,0.056,12,0,20091221,46.600,1.000,0.689,1.000,2009,21
2009-12-22,0.000,0.449,0.056,12,0,20091222,84.851,1.000,0.879,1.000,2009,22
2009-12-23,0.000,0.449,0.056,12,0,20091223,76.314,1.000,1.250,1.000,2009,23
2009-12-24,0.000,0.425,0.056,12,0,20091224,54.520,1.000,1.243,1.000,2009,24
2009-12-25,0.000,0.402,0.056,12,0,20091225,32.580,1.000,1.027,1.000,2009,25
2009-12-26,0.000,0.399,0.055,12,0,20091226,84.755,1.000,0.476,1.000,2009,26
2009-12-27,0.000,0.398,0.055,12,0,20091227,42.422,1.000,0.645,1.000,2009,27
2009-12-28,0.000,0.400,0.056,12,0,20091228,42.965,1.000,0.394,1.000,2009,28
2009-12-29,0.000,0.400,0.056,12,0,20091229,251.495,1.000,0.711,0.958,2009,29
2009-12-30,0.000,0.401,0.056,12,0,20091230,90.881,1.000,0.618,1.000,2009,30
2009-12-31,0.000,0.401,0.056,12,0,20091231,25.311,1.000,0.128,1.000,2009,31
2010-01-01,0.000,0.401,0.056,1,0,20100101,218.810,1.000,0.749,1.000,2010,1
2010-01-02,0.000,0.401,0.057,1,0,20100102,236.956,1.000,0.667,1.000,2010,2
2010-01-03,0.000,0.401,0.057,1,0,20100103,205.991,1.000,0.531,1.000,2010,3
2010-01-04,0.000,0.401,0.057,1,0,20100104,217.475,1.000,1.219,1.000,2010,4
2010-01-05,0.000,0.401,0.057,1,0,20100105,232.020,1.000,0.630,1.000,2010,5
2010-01-06,0.000,0.401,0.057,1,0,20100106,182.582,1.000,0.851,1.000,2010,6
2010-01-07,0.000,0.401,0.057,1,0,20100107,63.776,1.000,0.665,1.000,2010,7
2010-01-08,0.000,0.401,0.057,1,0,20100108,100.243,1.000,0.520,1.000,2010,8
2010-01-09,0.000,0.403,0.057,1,0,20100109,162.095,1.000,0.520,1.000,2010,9
2010-01-10,0.000,0.401,0.058,1,0,20100110,256.826,1.000,0.935,0.958,2010,10
2010-01-11,0.000,0.400,0.058,1,0,20100111,76.386,1.000,0.724,1.000,2010,11
2010-01-12,0.000,0.399,0.058,1,0,20100112,184.468,1.000,0.651,1.000,2010,12
2010-01-13,0.000,0.398,0.058,1,0,20100113,277.744,1.000,0.765,0.917,2010,13
2010-01-14,0.000,0.397,0.058,1,0,20100114,201.268,1.000,0.749,1.000,2010,14
2010-01-15,0.000,0.396,0.058,1,0,20100115,129.030,1.000,0.960,1.000,2010,15
2010-01-16,0.000,0.395,0.059,1,0,20100116,89.165,1.000,0.513,1.000,2010,16
2010-01-17,0.000,0.394,0.059,1,0,20100117,104.160,1.000,0.554,1.000,2010,17
2010-01-18,0.000,0.394,0.059,1,0,20100118,48.002,1.000,0.233,1.000,2010,18
2010-01-19,0.000,0.393,0.059,1,0,20100119,65.009,1.000,0.262,1.000,2010,19
2010-01-20,0.000,0.392,0.059,1,0,20100120,33.665,1.000,0.380,1.000,2010,20
2010-01-21,0.000,0.391,0.059,1,0,20100121,25.367,1.000,0.838,1.000,2010,21
2010-01-22,0.000,0.390,0.059,1,0,20100122,56.751,1.000,1.007,0.833,2010,22
2010-01-23,0.000,0.389,0.059,1,0,20100123,57.947,1.000,1.170,1.000,2010,23
2010-01-24,0.000,0.388,0.059,1,0,20100124,68.521,1.000,1.494,1.000,2010,24
2010-01-25,0.000,0.387,0.060,1,0,20100125,83.993,1.000,0.394,1.000,2010,25
2010-01-26,0.000,0.387,0.060,1,0,20100126,122.802,1.000,0.121,1.000,2010,26
2010-01-27,0.000,0.386,0.060,1,0,20100127,219.310,1.000,0.510,0.958,2010,27
2010-01-28,0.000,0.385,0.060,1,0,20100128,291.266,1.000,0.547,1.000,2010,28
2010-01-29,0.008,0.384,0.060,1,0,20100129,135.052,1.000,0.492,1.000,2010,29
2010-01-30,0.046,0.383,0.060,1,0,20100130,260.016,1.000,0.270,1.000,2010,30
2010-01-31,0.055,0.382,0.060,1,0,20100131,323.429,1.000,0.548,0.917,2010,31
2010-02-01,0.023,0.381,0.060,2,0,20100201,284.737,1.000,0.587,0.958,2010,1
2010-02-02,0.003,0.380,0.060,2,0,20100202,102.672,1.000,0.775,1.000,2010,2
2010-02-03,0.001,0.380,0.060,2,0,20100203,120.283,1.000,0.682,1.000,2010,3
2010-02-04,0.000,0.379,0.061,2,0,20100204,146.938,1.000,0.660,1.000,2010,4
2010-02-05,0.000,0.378,0.061,2,0,20100205,31.569,1.000,0.887,1.000,2010,5
2010-02-06,0.000,0.377,0.061,2,0,20100206,185.580,1.000,0.417,1.000,2010,6
2010-02-07,0.000,0.376,0.061,2,0,20100207,350.659,1.000,0.279,0.875,2010,7
2010-02-08,0.000,0.375,0.061,2,0,20100208,264.317,1.000,0.248,0.917,2010,8
2010-02-09,0.000,0.374,0.061,2,0,20100209,102.326,1.000,0.452,1.000,2010,9
2010-02-10,0.000,0.373,0.061,2,0,20100210,152.577,1.000,0.219,1.000,2010,10
2010-02-11,0.000,0.373,0.061,2,0,20100211,306.486,1.000,0.621,1.000,2010,11
2010-02-12,0.000,0.372,0.061,2,0,20100212,356.036,1.000,0.583,0.792,2010,12
2010-02-13,0.000,0.371,0.062,2,0,20100213,375.853,1.000,0.398,1.000,2010,13
2010-02-14,0.000,0.370,0.062,2,0,20100214,209.408,1.000,0.482,0.958,2010,14
2010-02-15,0.000,0.369,0.062,2,0,20100215,114.876,1.000,-0.325,1.000,2010,15
2010-02-16,0.000,0.368,0.062,2,0,20100216,79.868,1.000,0.395,1.000,2010,16
2010-02-17,0.000,0.367,0.062,2,0,20100217,174.112,1.000,0.172,1.000,2010,17
2010-02-18,0.000,0.366,0.062,2,0,20100218,141.326,1.000,0.342,0.958,2010,18
2010-02-19,0.000,0.366,0.062,2,0,20100219,388.441,1.000,0.687,0.667,2010,19
2010-02-20,0.041,0.365,0.062,2,0,20100220,200.798,1.000,0.745,0.917,2010,20
2010-02-21,0.094,0.364,0.062,2,0,20100221,142.109,1.000,0.550,0.625,2010,21
2010-02-22,0.051,0.363,0.063,2,0,20100222,64.982,1.000,0.692,0.833,2010,22
2010-02-23,0.019,0.362,0.063,2,0,20100223,73.199,1.000,0.661,1.000,2010,23
2010-02-24,0.008,0.361,0.063,2,0,20100224,182.880,1.000,0.570,1.000,2010,24
2010-02-25,0.004,0.369,0.063,2,0,20100225,253.056,1.000,0.798,1.000,2010,25
2010-02-26,0.000,0.368,0.061,2,0,20100226,419.637,1.000,0.796,1.000,2010,26
2010-02-27,0.000,0.368,0.062,2,0,20100227,106.417,1.000,0.660,1.000,2010,27
2010-02-28,0.000,0.379,0.063,2,0,20100228,119.031,1.000,0.846,1.000,2010,28
2010-03-01,0.000,0.379,0.063,3,0,20100301,124.213,1.000,0.543,1.000,2010,1
2010-03-02,0.089,0.386,0.064,3,0,20100302,320.185,1.000,0.788,1.000,2010,2
2010-03-03,0.185,0.386,0.065,3,0,20100303,137.305,1.000,0.757,1.000,2010,3
2010-03-04,0.281,0.386,0.065,3,0,20100304,456.496,1.000,0.622,1.000,2010,4
2010-03-05,0.090,0.386,0.065,3,0,20100305,460.869,1.000,1.015,0.917,2010,5
2010-03-06,0.000,0.387,0.066,3,0,20100306,468.555,1.000,1.301,0.917,2010,6
2010-03-07,0.000,0.387,0.066,3,0,20100307,298.777,1.000,1.818,0.958,2010,7
2010-03-08,0.000,0.389,0.067,3,0,20100308,434.972,1.000,1.587,1.000,2010,8
2010-03-09,0.000,0.392,0.067,3,0,20100309,205.408,1.000,2.077,1.000,2010,9
2010-03-10,0.000,0.393,0.068,3,0,20100310,341.318,1.000,2.765,1.000,2010,10
2010-03-11,0.000,0.393,0.068,3,0,20100311,155.477,1.000,2.458,1.000,2010,11
2010-03-12,0.067,0.399,0.070,3,0,20100312,91.480,1.000,2.395,1.000,2010,12
2010-03-13,0.185,0.400,0.070,3,0,20100313,83.185,1.000,1.907,1.000,2010,13
2010-03-14,0.193,0.404,0.071,3,0,20100314,135.232,1.000,1.237,0.958,2010,14
